CGPA,GPA,Attendance Percentage,Assignment Due Days,Project Due Days,Fees Due,Attendance Alert,GPA Alert,CGPA Alert,Assignment Alert,Project Alert,Fee Alert
5.67,9.49,96,1,10,1,0,0,1,1,0,1
7.32,9.44,75,10,14,0,0,0,0,0,0,0
8.08,6.62,76,10,2,1,0,0,0,0,1,1
5.67,8.49,76,8,20,1,0,0,1,0,0,1
5.86,7.47,73,5,8,0,0,0,1,0,0,0
8.22,6.08,97,9,8,1,0,0,0,0,0,1
9.24,6.39,66,9,1,0,1,0,0,0,1,0
5.71,9.19,72,8,10,0,0,0,1,0,0,0
9.37,9.05,60,1,12,0,1,0,0,1,0,0
7.52,6.26,94,1,1,0,0,0,0,1,1,0
7.67,9.44,83,9,3,1,0,0,0,0,1,1
6.76,6.44,100,0,0,0,0,0,0,1,1,0
8.41,8.16,50,10,14,0,1,0,0,0,0,0
8.75,9.53,61,7,14,1,1,0,0,0,0,1
7.97,5.54,98,0,10,1,0,1,0,1,0,1
8.65,7.4,81,8,5,1,0,0,0,0,1,1
9.16,6.58,54,5,4,0,1,0,0,0,1,0
5.03,8.21,90,2,14,0,0,0,1,0,0,0
8.6,8.44,83,0,0,0,0,0,0,1,1,0
5.79,7.23,80,3,2,1,0,0,1,0,1,1
5.27,7.73,61,9,12,0,1,0,1,0,0,0
7.19,6.65,72,8,1,1,0,0,0,0,1,1
7.85,8.45,97,8,3,0,0,0,0,0,1,0
6.9,7.04,91,0,3,1,0,0,0,1,1,1
5.22,8.07,95,6,4,1,0,0,1,0,1,1
9.02,5.37,98,1,0,0,0,1,0,1,1,0
5.56,5.59,59,8,16,0,1,1,1,0,0,0
8.14,7.97,95,4,16,1,0,0,0,0,0,1
7.27,9.47,97,0,10,0,0,0,0,1,0,0
5.45,9.39,75,0,2,1,0,0,1,1,1,1
5.73,8.47,82,9,9,0,0,0,1,0,0,0
6.0,9.56,79,4,1,1,0,0,0,0,1,1
5.71,8.53,88,4,6,0,0,0,1,0,1,0
5.86,5.79,62,0,16,1,1,1,1,1,0,1
6.46,5.66,100,0,15,1,0,1,0,1,0,1
7.7,7.76,84,9,9,1,0,0,0,0,0,1
7.89,7.41,76,5,17,1,0,0,0,0,0,1
9.26,7.43,83,5,2,1,0,0,0,0,1,1
7.51,9.52,73,9,11,1,0,0,0,0,0,1
6.71,5.83,59,2,17,1,1,1,0,0,0,1
7.08,9.76,60,7,19,1,1,0,0,0,0,1
8.29,9.33,52,7,3,1,1,0,0,0,1,1
5.66,5.01,88,10,19,0,0,1,1,0,0,0
6.4,7.88,83,8,11,1,0,0,0,0,0,1
6.25,7.16,84,8,5,0,0,0,0,0,1,0
7.91,7.47,80,3,10,0,0,0,0,0,0,0
6.62,5.05,95,0,4,1,0,1,0,1,1,1
5.53,8.93,88,7,15,0,0,0,1,0,0,0
9.0,8.34,90,4,10,1,0,0,0,0,0,1
6.26,8.95,94,0,8,0,0,0,0,1,0,0
5.59,5.47,76,7,6,1,0,1,1,0,1,1
9.17,5.02,89,1,7,1,0,1,0,1,0,1
5.95,7.7,93,5,16,0,0,0,1,0,0,0
8.12,7.48,55,10,4,1,1,0,0,0,1,1
6.53,5.55,95,8,9,0,0,1,0,0,0,0
6.33,8.2,80,3,7,0,0,0,0,0,0,0
5.4,6.59,68,5,10,1,1,0,1,0,0,1
5.75,7.7,94,0,0,1,0,0,1,1,1,1
6.35,5.34,61,4,18,1,1,1,0,0,0,1
8.05,9.8,98,10,9,0,0,0,0,0,0,0
8.34,7.18,58,0,4,0,1,0,0,1,1,0
6.27,7.28,97,3,5,0,0,0,0,0,1,0
8.57,9.12,88,9,10,0,0,0,0,0,0,0
5.75,5.91,56,3,17,0,1,1,1,0,0,0
5.35,8.7,56,1,17,0,1,0,1,1,0,0
7.31,8.28,88,3,9,1,0,0,0,0,0,1
8.76,7.28,81,6,7,0,0,0,0,0,0,0
5.26,6.19,50,5,4,1,1,0,1,0,1,1
5.68,6.89,69,5,9,0,1,0,1,0,0,0
8.7,8.67,56,5,8,1,1,0,0,0,0,1
9.26,8.46,93,4,17,1,0,0,0,0,0,1
6.44,8.24,79,4,8,1,0,0,0,0,0,1
8.51,7.0,74,7,14,1,0,0,0,0,0,1
7.61,5.2,100,6,12,1,0,1,0,0,0,1
9.16,6.13,80,3,15,0,0,0,0,0,0,0
7.85,5.8,85,4,18,0,0,1,0,0,0,0
5.51,7.95,91,8,20,0,0,0,1,0,0,0
9.04,6.27,94,3,13,0,0,0,0,0,0,0
8.34,7.65,54,2,14,1,1,0,0,0,0,1
6.91,7.7,60,10,8,1,1,0,0,0,0,1
8.11,8.06,100,7,19,1,0,0,0,0,0,1
8.13,7.19,85,9,16,0,0,0,0,0,0,0
7.05,7.9,85,1,6,0,0,0,0,1,1,0
5.18,7.16,86,8,15,0,0,0,1,0,0,0
9.11,5.06,99,7,10,0,0,1,0,0,0,0
7.73,5.35,88,5,14,1,0,1,0,0,0,1
9.06,5.98,91,3,15,1,0,1,0,0,0,1
9.14,7.13,97,2,18,0,0,0,0,0,0,0
7.51,6.31,99,6,13,1,0,0,0,0,0,1
7.3,5.65,72,5,10,0,0,1,0,0,0,0
6.5,7.27,85,0,10,1,0,0,0,1,0,1
5.69,8.68,71,4,0,0,0,0,1,0,1,0
8.58,7.61,83,7,9,1,0,0,0,0,0,1
8.71,6.05,85,6,1,1,0,0,0,0,1,1
7.91,6.81,72,8,9,0,0,0,0,0,0,0
5.13,7.24,77,7,14,0,0,0,1,0,0,0
7.98,7.5,65,0,1,1,1,0,0,1,1,1
6.89,6.35,92,7,9,1,0,0,0,0,0,1
7.58,5.79,83,9,14,0,0,1,0,0,0,0
5.21,5.71,64,9,6,0,1,1,1,0,1,0
5.83,9.1,95,10,19,1,0,0,1,0,0,1
8.44,6.0,61,10,6,0,1,0,0,0,1,0
6.81,7.72,62,5,0,0,1,0,0,0,1,0
7.87,7.84,69,1,15,1,1,0,0,1,0,1
8.25,8.93,65,9,3,1,1,0,0,0,1,1
8.87,8.11,100,9,18,1,0,0,0,0,0,1
8.71,7.44,74,3,10,0,0,0,0,0,0,0
8.91,7.41,53,1,16,0,1,0,0,1,0,0
5.21,6.49,95,9,8,1,0,0,1,0,0,1
8.68,5.48,95,5,0,0,0,1,0,0,1,0
8.04,5.96,74,1,0,1,0,1,0,1,1,1
5.37,5.39,55,6,3,1,1,1,1,0,1,1
5.47,9.72,74,10,7,1,0,0,1,0,0,1
7.06,8.1,56,8,4,1,1,0,0,0,1,1
7.03,7.44,79,1,5,1,0,0,0,1,1,1
6.73,9.27,59,9,11,1,1,0,0,0,0,1
9.49,7.44,66,10,5,0,1,0,0,0,1,0
5.23,6.51,85,4,6,0,0,0,1,0,1,0
9.36,8.87,97,8,2,1,0,0,0,0,1,1
7.62,7.71,62,0,3,1,1,0,0,1,1,1
5.41,5.49,62,0,8,1,1,1,1,1,0,1
7.72,5.93,97,2,14,0,0,1,0,0,0,0
6.45,5.31,59,2,18,0,1,1,0,0,0,0
8.91,6.92,62,1,13,0,1,0,0,1,0,0
8.04,8.07,96,0,11,1,0,0,0,1,0,1
5.79,7.63,55,2,11,1,1,0,1,0,0,1
8.71,8.86,99,3,17,0,0,0,0,0,0,0
8.54,9.06,91,10,19,1,0,0,0,0,0,1
5.87,7.25,99,1,20,1,0,0,1,1,0,1
5.44,5.31,57,2,10,0,1,1,1,0,0,0
5.5,8.52,97,8,2,1,0,0,1,0,1,1
6.4,7.36,95,4,14,1,0,0,0,0,0,1
5.47,6.3,96,9,0,0,0,0,1,0,1,0
8.97,8.65,65,3,2,1,1,0,0,0,1,1
9.45,9.4,63,2,2,1,1,0,0,0,1,1
7.47,8.41,87,6,18,0,0,0,0,0,0,0
5.25,9.23,63,8,2,1,1,0,1,0,1,1
6.51,6.18,86,2,6,1,0,0,0,0,1,1
5.21,6.26,61,5,17,0,1,0,1,0,0,0
5.72,8.87,93,1,7,0,0,0,1,1,0,0
9.27,6.55,52,9,7,0,1,0,0,0,0,0
8.29,9.28,90,0,12,0,0,0,0,1,0,0
7.58,7.08,95,2,19,1,0,0,0,0,0,1
9.18,9.51,73,5,16,0,0,0,0,0,0,0
6.45,6.82,51,6,2,1,1,0,0,0,1,1
7.52,9.2,52,8,15,1,1,0,0,0,0,1
7.91,8.12,58,1,10,1,1,0,0,1,0,1
6.44,8.82,76,9,14,0,0,0,0,0,0,0
7.67,5.37,99,8,20,1,0,1,0,0,0,1
6.43,7.72,100,5,9,0,0,0,0,0,0,0
9.29,9.43,59,9,11,1,1,0,0,0,0,1
5.7,6.53,64,6,11,1,1,0,1,0,0,1
8.03,5.75,54,2,13,0,1,1,0,0,0,0
5.93,8.03,83,8,17,1,0,0,1,0,0,1
7.58,6.74,97,3,14,1,0,0,0,0,0,1
7.82,8.17,53,6,14,0,1,0,0,0,0,0
8.23,8.3,74,6,6,0,0,0,0,0,1,0
7.06,8.91,59,8,16,1,1,0,0,0,0,1
7.53,7.86,72,7,7,1,0,0,0,0,0,1
5.16,9.7,98,5,11,0,0,0,1,0,0,0
8.19,5.66,62,5,3,0,1,1,0,0,1,0
5.75,9.5,65,5,16,0,1,0,1,0,0,0
7.72,7.68,77,2,6,0,0,0,0,0,1,0
6.15,6.17,50,9,17,0,1,0,0,0,0,0
5.77,9.32,97,6,18,0,0,0,1,0,0,0
5.91,5.74,75,9,20,0,0,1,1,0,0,0
6.46,7.1,87,5,11,1,0,0,0,0,0,1
7.21,7.01,57,10,5,0,1,0,0,0,1,0
9.17,9.0,98,10,4,0,0,0,0,0,1,0
6.45,7.2,67,4,0,0,1,0,0,0,1,0
7.54,6.42,82,8,5,0,0,0,0,0,1,0
6.37,9.59,98,0,14,1,0,0,0,1,0,1
6.01,6.64,66,6,10,0,1,0,0,0,0,0
9.07,9.07,73,4,12,1,0,0,0,0,0,1
5.25,5.46,50,4,12,0,1,1,1,0,0,0
5.32,8.04,65,0,15,1,1,0,1,1,0,1
6.86,7.89,83,3,7,0,0,0,0,0,0,0
8.93,6.65,71,9,8,1,0,0,0,0,0,1
7.9,7.4,67,7,1,0,1,0,0,0,1,0
5.0,8.98,64,1,13,1,1,0,1,1,0,1
8.86,7.15,84,8,9,1,0,0,0,0,0,1
8.83,8.48,76,9,17,1,0,0,0,0,0,1
6.28,5.64,69,4,2,0,1,1,0,0,1,0
8.09,8.58,67,9,14,1,1,0,0,0,0,1
5.1,6.78,70,2,0,1,0,0,1,0,1,1
7.36,9.33,61,1,7,0,1,0,0,1,0,0
5.6,8.5,98,9,10,1,0,0,1,0,0,1
5.79,7.72,66,1,9,0,1,0,1,1,0,0
9.31,7.99,67,1,1,1,1,0,0,1,1,1
5.96,6.98,72,0,6,0,0,0,1,1,1,0
5.27,5.54,77,4,18,0,0,1,1,0,0,0
7.4,6.77,76,4,20,0,0,0,0,0,0,0
6.79,7.38,78,2,17,0,0,0,0,0,0,0
7.06,8.9,88,3,6,0,0,0,0,0,1,0
9.22,7.48,93,10,1,1,0,0,0,0,1,1
6.88,8.42,97,8,1,0,0,0,0,0,1,0
8.84,9.05,79,9,7,0,0,0,0,0,0,0
9.25,8.24,78,0,9,0,0,0,0,1,0,0
9.38,5.07,80,1,12,1,0,1,0,1,0,1
8.66,5.36,76,2,14,1,0,1,0,0,0,1
5.58,8.57,90,10,18,0,0,0,1,0,0,0
8.63,5.53,68,0,5,0,1,1,0,1,1,0
7.83,9.76,50,2,19,1,1,0,0,0,0,1
6.34,7.19,99,9,19,0,0,0,0,0,0,0
6.98,5.11,93,3,14,1,0,1,0,0,0,1
5.14,9.7,69,7,9,0,1,0,1,0,0,0
7.23,8.87,98,8,8,0,0,0,0,0,0,0
5.86,9.0,68,2,12,1,1,0,1,0,0,1
7.76,7.16,67,8,7,0,1,0,0,0,0,0
5.69,7.15,63,7,8,1,1,0,1,0,0,1
6.25,7.21,74,10,19,0,0,0,0,0,0,0
7.42,6.53,65,10,6,0,1,0,0,0,1,0
7.57,9.15,75,7,9,1,0,0,0,0,0,1
8.15,6.59,53,0,5,1,1,0,0,1,1,1
7.7,9.08,98,4,8,0,0,0,0,0,0,0
5.64,9.38,81,4,18,0,0,0,1,0,0,0
7.27,8.53,94,4,2,0,0,0,0,0,1,0
7.61,5.95,93,5,12,1,0,1,0,0,0,1
6.25,5.2,78,7,18,1,0,1,0,0,0,1
8.43,7.49,53,1,4,0,1,0,0,1,1,0
6.55,7.69,62,7,20,1,1,0,0,0,0,1
9.08,9.1,92,7,15,1,0,0,0,0,0,1
6.74,5.86,96,4,5,1,0,1,0,0,1,1
6.86,9.41,96,10,15,0,0,0,0,0,0,0
6.32,8.87,96,2,6,0,0,0,0,0,1,0
9.08,5.28,67,4,16,1,1,1,0,0,0,1
7.13,8.49,62,9,9,0,1,0,0,0,0,0
5.88,7.4,68,2,9,1,1,0,1,0,0,1
7.17,9.48,99,9,14,1,0,0,0,0,0,1
9.46,9.33,83,7,11,0,0,0,0,0,0,0
9.49,5.23,63,4,6,1,1,1,0,0,1,1
5.94,6.73,82,1,14,1,0,0,1,1,0,1
8.13,5.36,69,10,20,0,1,1,0,0,0,0
7.71,5.44,51,2,13,0,1,1,0,0,0,0
9.37,7.57,68,7,15,1,1,0,0,0,0,1
9.13,7.31,97,3,9,1,0,0,0,0,0,1
5.78,5.69,56,8,18,0,1,1,1,0,0,0
9.48,8.87,53,3,12,1,1,0,0,0,0,1
8.11,6.28,98,2,14,1,0,0,0,0,0,1
7.05,7.71,87,7,18,0,0,0,0,0,0,0
9.19,9.09,53,5,7,0,1,0,0,0,0,0
7.66,7.01,83,2,15,1,0,0,0,0,0,1
9.38,9.61,85,3,2,0,0,0,0,0,1,0
5.7,6.6,93,9,2,0,0,0,1,0,1,0
7.35,5.86,84,4,0,1,0,1,0,0,1,1
7.34,7.47,67,2,18,0,1,0,0,0,0,0
7.52,9.15,53,3,10,1,1,0,0,0,0,1
8.01,8.19,86,6,10,1,0,0,0,0,0,1
6.02,5.17,88,5,14,1,0,1,0,0,0,1
7.41,7.67,66,3,9,1,1,0,0,0,0,1
7.26,6.61,88,10,20,0,0,0,0,0,0,0
5.65,9.67,78,6,11,1,0,0,1,0,0,1
7.58,5.43,81,10,7,1,0,1,0,0,0,1
8.82,5.3,100,9,13,1,0,1,0,0,0,1
5.06,6.97,93,1,13,1,0,0,1,1,0,1
7.57,7.08,79,4,16,0,0,0,0,0,0,0
7.12,6.85,68,4,13,0,1,0,0,0,0,0
6.21,5.25,67,5,5,0,1,1,0,0,1,0
6.87,5.88,58,8,12,0,1,1,0,0,0,0
7.28,6.36,60,1,9,1,1,0,0,1,0,1
8.52,6.96,54,1,9,0,1,0,0,1,0,0
9.45,5.79,83,8,0,1,0,1,0,0,1,1
6.61,6.76,82,3,16,0,0,0,0,0,0,0
6.7,8.33,67,3,3,0,1,0,0,0,1,0
5.33,9.78,66,4,4,0,1,0,1,0,1,0
9.3,9.64,75,0,6,0,0,0,0,1,1,0
6.14,5.53,94,8,5,1,0,1,0,0,1,1
6.07,7.48,65,9,9,1,1,0,0,0,0,1
5.69,8.94,85,10,3,0,0,0,1,0,1,0
5.45,6.8,59,0,10,0,1,0,1,1,0,0
5.24,9.3,69,1,5,0,1,0,1,1,1,0
9.46,7.44,84,4,12,0,0,0,0,0,0,0
9.19,6.87,98,10,17,0,0,0,0,0,0,0
8.57,5.55,95,6,3,1,0,1,0,0,1,1
6.05,8.63,85,2,12,0,0,0,0,0,0,0
5.17,8.69,74,9,20,1,0,0,1,0,0,1
8.43,8.27,60,0,18,0,1,0,0,1,0,0
9.31,7.95,54,10,17,0,1,0,0,0,0,0
7.34,6.39,96,7,2,1,0,0,0,0,1,1
8.03,7.12,80,8,14,0,0,0,0,0,0,0
5.81,7.57,74,9,13,1,0,0,1,0,0,1
6.53,7.63,65,7,2,1,1,0,0,0,1,1
9.49,5.79,66,10,7,1,1,1,0,0,0,1
8.88,9.35,55,4,18,0,1,0,0,0,0,0
7.6,7.98,69,3,3,0,1,0,0,0,1,0
7.01,9.39,85,4,16,0,0,0,0,0,0,0
8.3,5.62,88,9,4,0,0,1,0,0,1,0
7.57,9.42,68,9,0,1,1,0,0,0,1,1
5.77,9.29,93,10,18,0,0,0,1,0,0,0
6.29,8.74,78,8,5,1,0,0,0,0,1,1
6.32,5.34,76,8,17,1,0,1,0,0,0,1
5.02,8.78,89,3,16,1,0,0,1,0,0,1
6.75,6.9,72,4,5,1,0,0,0,0,1,1
8.88,9.66,52,0,3,0,1,0,0,1,1,0
5.53,9.08,64,6,10,1,1,0,1,0,0,1
9.35,5.45,81,5,20,1,0,1,0,0,0,1
7.92,7.04,66,1,8,1,1,0,0,1,0,1
5.47,8.09,90,4,0,0,0,0,1,0,1,0
8.32,6.29,100,8,7,0,0,0,0,0,0,0
7.55,8.04,71,9,10,0,0,0,0,0,0,0
5.84,5.52,79,10,14,0,0,1,1,0,0,0
6.97,6.96,89,8,3,0,0,0,0,0,1,0
6.36,7.17,65,4,19,0,1,0,0,0,0,0
8.03,5.83,59,5,6,0,1,1,0,0,1,0
7.18,5.01,69,9,5,0,1,1,0,0,1,0
7.08,8.16,70,10,0,0,0,0,0,0,1,0
8.15,8.97,95,5,13,1,0,0,0,0,0,1
8.19,5.03,94,5,7,0,0,1,0,0,0,0
5.43,8.15,53,3,5,1,1,0,1,0,1,1
7.57,5.68,88,8,13,1,0,1,0,0,0,1
5.65,5.23,50,2,14,1,1,1,1,0,0,1
7.06,5.61,51,8,20,1,1,1,0,0,0,1
5.28,6.06,95,4,3,0,0,0,1,0,1,0
6.59,7.31,68,4,2,1,1,0,0,0,1,1
6.03,7.62,67,10,4,0,1,0,0,0,1,0
8.1,7.72,92,10,9,1,0,0,0,0,0,1
7.24,6.49,71,4,3,1,0,0,0,0,1,1
8.21,5.11,63,2,3,0,1,1,0,0,1,0
5.33,6.76,68,6,9,1,1,0,1,0,0,1
7.54,9.45,82,3,3,0,0,0,0,0,1,0
6.13,5.64,75,9,15,1,0,1,0,0,0,1
8.63,6.13,59,0,15,0,1,0,0,1,0,0
8.54,5.83,55,7,1,0,1,1,0,0,1,0
7.49,5.89,72,1,2,1,0,1,0,1,1,1
9.4,8.33,90,1,16,0,0,0,0,1,0,0
9.43,7.73,58,0,6,1,1,0,0,1,1,1
6.01,8.45,81,10,14,1,0,0,0,0,0,1
5.98,7.15,60,6,5,1,1,0,1,0,1,1
8.5,8.89,95,5,5,1,0,0,0,0,1,1
6.19,9.33,57,5,8,1,1,0,0,0,0,1
5.01,7.78,72,5,13,1,0,0,1,0,0,1
8.63,8.14,69,3,4,0,1,0,0,0,1,0
8.63,7.8,92,4,20,1,0,0,0,0,0,1
7.98,5.8,63,1,1,1,1,1,0,1,1,1
9.3,7.46,83,0,17,0,0,0,0,1,0,0
8.68,6.25,85,6,3,0,0,0,0,0,1,0
8.41,7.22,82,3,5,0,0,0,0,0,1,0
6.65,7.63,74,9,15,0,0,0,0,0,0,0
8.33,8.98,70,5,6,1,0,0,0,0,1,1
8.51,5.27,80,1,13,1,0,1,0,1,0,1
5.64,7.88,91,6,7,1,0,0,1,0,0,1
7.99,5.33,62,0,10,0,1,1,0,1,0,0
7.4,9.33,63,1,13,1,1,0,0,1,0,1
8.01,9.28,55,9,2,1,1,0,0,0,1,1
6.44,7.73,66,10,12,1,1,0,0,0,0,1
7.7,7.73,53,4,4,0,1,0,0,0,1,0
8.0,7.75,60,1,8,0,1,0,0,1,0,0
6.94,8.26,61,6,9,1,1,0,0,0,0,1
6.31,8.56,58,0,17,0,1,0,0,1,0,0
8.15,9.61,56,9,16,0,1,0,0,0,0,0
5.45,6.01,90,9,5,1,0,0,1,0,1,1
6.78,8.52,72,2,6,0,0,0,0,0,1,0
9.2,5.3,79,7,0,1,0,1,0,0,1,1
6.27,9.3,80,3,20,0,0,0,0,0,0,0
7.22,5.88,79,2,0,1,0,1,0,0,1,1
6.56,9.43,66,3,9,0,1,0,0,0,0,0
9.49,6.52,52,2,8,0,1,0,0,0,0,0
5.57,5.49,61,2,3,1,1,1,1,0,1,1
7.17,5.22,70,7,7,1,0,1,0,0,0,1
6.92,9.22,63,1,15,0,1,0,0,1,0,0
7.17,7.29,54,0,3,1,1,0,0,1,1,1
7.84,9.36,94,3,18,1,0,0,0,0,0,1
5.47,9.18,94,4,6,1,0,0,1,0,1,1
7.33,5.18,95,3,6,1,0,1,0,0,1,1
8.48,9.02,68,3,20,1,1,0,0,0,0,1
5.02,8.38,65,10,18,0,1,0,1,0,0,0
7.18,6.8,97,1,19,0,0,0,0,1,0,0
5.86,7.95,67,4,16,1,1,0,1,0,0,1
6.55,5.89,88,5,7,0,0,1,0,0,0,0
7.54,8.01,91,6,17,0,0,0,0,0,0,0
7.83,6.97,76,3,1,0,0,0,0,0,1,0
9.14,8.96,68,4,19,0,1,0,0,0,0,0
5.54,8.79,73,1,4,0,0,0,1,1,1,0
5.88,5.63,100,7,13,1,0,1,1,0,0,1
5.7,5.63,55,3,0,1,1,1,1,0,1,1
5.95,9.75,77,3,12,1,0,0,1,0,0,1
8.28,8.32,55,10,10,1,1,0,0,0,0,1
9.23,6.31,66,5,8,1,1,0,0,0,0,1
7.86,5.17,72,9,10,0,0,1,0,0,0,0
6.46,6.93,92,6,15,1,0,0,0,0,0,1
7.84,8.4,56,2,2,0,1,0,0,0,1,0
6.82,6.08,60,0,3,1,1,0,0,1,1,1
6.46,7.99,59,4,18,0,1,0,0,0,0,0
6.19,5.17,84,4,16,0,0,1,0,0,0,0
5.65,9.22,71,10,20,1,0,0,1,0,0,1
8.89,6.63,94,1,8,1,0,0,0,1,0,1
9.38,5.39,65,6,2,1,1,1,0,0,1,1
7.6,9.15,88,6,6,0,0,0,0,0,1,0
7.37,5.38,89,10,4,1,0,1,0,0,1,1
8.55,8.27,90,6,13,1,0,0,0,0,0,1
5.49,5.2,94,4,13,1,0,1,1,0,0,1
7.2,7.04,57,8,18,0,1,0,0,0,0,0
5.0,9.29,83,6,3,1,0,0,1,0,1,1
6.11,7.38,92,8,4,1,0,0,0,0,1,1
6.75,6.14,96,1,20,1,0,0,0,1,0,1
7.17,7.68,92,0,10,1,0,0,0,1,0,1
8.89,5.52,55,7,13,1,1,1,0,0,0,1
6.15,7.34,55,0,0,0,1,0,0,1,1,0
8.33,6.45,97,10,9,1,0,0,0,0,0,1
7.34,6.96,66,8,8,1,1,0,0,0,0,1
5.86,6.99,93,10,14,0,0,0,1,0,0,0
5.14,5.42,56,10,7,1,1,1,1,0,0,1
8.33,8.19,81,7,18,0,0,0,0,0,0,0
6.42,8.46,75,8,7,0,0,0,0,0,0,0
5.97,7.53,73,2,12,1,0,0,1,0,0,1
5.93,6.39,93,3,13,0,0,0,1,0,0,0
7.73,8.21,94,1,2,1,0,0,0,1,1,1
9.17,5.92,84,6,7,0,0,1,0,0,0,0
8.66,7.3,61,1,4,1,1,0,0,1,1,1
8.27,8.08,53,3,20,1,1,0,0,0,0,1
7.25,6.25,98,7,18,1,0,0,0,0,0,1
8.33,8.7,55,2,11,0,1,0,0,0,0,0
5.64,7.16,74,5,3,0,0,0,1,0,1,0
7.7,7.46,98,7,5,0,0,0,0,0,1,0
6.43,5.06,87,9,0,1,0,1,0,0,1,1
8.05,5.75,52,3,14,0,1,1,0,0,0,0
6.34,6.55,59,10,6,0,1,0,0,0,1,0
5.77,6.42,55,6,5,0,1,0,1,0,1,0
6.36,6.36,76,4,17,1,0,0,0,0,0,1
7.35,9.08,78,5,13,1,0,0,0,0,0,1
8.58,5.87,69,9,8,1,1,1,0,0,0,1
6.72,5.14,99,1,2,0,0,1,0,1,1,0
6.27,9.37,89,10,3,0,0,0,0,0,1,0
8.45,6.46,70,3,1,1,0,0,0,0,1,1
8.32,6.81,88,8,3,1,0,0,0,0,1,1
6.67,7.93,82,3,17,0,0,0,0,0,0,0
8.11,7.45,69,10,19,1,1,0,0,0,0,1
9.26,7.93,96,6,7,1,0,0,0,0,0,1
6.13,5.48,84,10,6,1,0,1,0,0,1,1
8.81,5.54,53,2,11,1,1,1,0,0,0,1
8.42,9.3,61,9,19,1,1,0,0,0,0,1
5.8,7.86,52,8,12,1,1,0,1,0,0,1
8.39,5.97,78,3,17,1,0,1,0,0,0,1
5.61,9.23,54,0,18,0,1,0,1,1,0,0
7.56,5.74,70,6,5,1,0,1,0,0,1,1
6.15,9.47,73,6,13,1,0,0,0,0,0,1
5.85,8.34,98,9,7,0,0,0,1,0,0,0
7.94,6.68,50,3,14,0,1,0,0,0,0,0
9.16,7.15,84,9,5,0,0,0,0,0,1,0
9.29,5.77,86,2,4,0,0,1,0,0,1,0
6.51,5.24,59,9,16,1,1,1,0,0,0,1
8.72,6.23,68,0,5,1,1,0,0,1,1,1
9.17,7.55,86,10,6,1,0,0,0,0,1,1
9.17,9.31,86,7,9,0,0,0,0,0,0,0
8.47,5.43,79,8,8,1,0,1,0,0,0,1
6.67,5.9,97,4,13,0,0,1,0,0,0,0
7.94,8.28,63,1,2,1,1,0,0,1,1,1
8.16,9.26,69,2,10,0,1,0,0,0,0,0
7.6,7.0,64,0,11,0,1,0,0,1,0,0
7.5,6.05,67,2,2,0,1,0,0,0,1,0
9.12,9.7,79,1,14,0,0,0,0,1,0,0
8.63,9.33,81,8,9,0,0,0,0,0,0,0
5.41,8.51,86,6,6,1,0,0,1,0,1,1
5.27,6.35,72,0,15,0,0,0,1,1,0,0
5.32,9.25,61,3,19,0,1,0,1,0,0,0
6.35,6.09,79,9,6,1,0,0,0,0,1,1
7.25,5.33,66,7,13,1,1,1,0,0,0,1
7.37,7.18,54,2,20,0,1,0,0,0,0,0
8.41,5.16,50,0,1,0,1,1,0,1,1,0
7.35,6.02,64,8,17,1,1,0,0,0,0,1
5.43,5.45,57,4,9,1,1,1,1,0,0,1
7.21,6.91,87,6,8,1,0,0,0,0,0,1
8.16,8.95,95,2,9,0,0,0,0,0,0,0
6.23,9.74,68,0,19,1,1,0,0,1,0,1
6.85,6.79,83,4,16,0,0,0,0,0,0,0
6.51,9.61,66,5,7,1,1,0,0,0,0,1
7.19,8.89,85,9,8,1,0,0,0,0,0,1
5.17,5.48,58,2,8,0,1,1,1,0,0,0
5.34,7.54,52,1,3,1,1,0,1,1,1,1
7.08,7.55,60,1,4,0,1,0,0,1,1,0
5.07,8.68,69,0,16,0,1,0,1,1,0,0
6.35,5.96,76,8,19,1,0,1,0,0,0,1
6.16,7.04,60,1,19,0,1,0,0,1,0,0
7.85,7.13,55,0,14,1,1,0,0,1,0,1
7.83,9.17,82,1,5,1,0,0,0,1,1,1
8.62,7.55,73,8,12,0,0,0,0,0,0,0
5.86,9.12,93,7,8,1,0,0,1,0,0,1
7.2,7.12,83,5,14,0,0,0,0,0,0,0
8.23,6.86,75,1,10,1,0,0,0,1,0,1
5.61,5.63,80,4,7,0,0,1,1,0,0,0
5.5,5.91,84,3,14,0,0,1,1,0,0,0
8.45,5.84,72,8,11,1,0,1,0,0,0,1
9.02,7.66,82,9,4,0,0,0,0,0,1,0
5.87,6.09,73,7,9,0,0,0,1,0,0,0
6.08,6.57,85,8,17,1,0,0,0,0,0,1
6.01,8.3,64,2,5,1,1,0,0,0,1,1
6.73,6.21,61,5,5,1,1,0,0,0,1,1
5.38,8.8,59,9,1,1,1,0,1,0,1,1
7.82,6.18,95,5,16,0,0,0,0,0,0,0
8.11,9.27,75,7,9,1,0,0,0,0,0,1
8.1,5.88,89,0,9,0,0,1,0,1,0,0
5.87,7.12,55,7,17,1,1,0,1,0,0,1
7.67,6.44,75,8,9,1,0,0,0,0,0,1
7.89,7.53,94,6,4,0,0,0,0,0,1,0
8.02,9.5,97,9,15,1,0,0,0,0,0,1
5.67,6.83,88,8,5,0,0,0,1,0,1,0
8.9,6.99,74,4,0,1,0,0,0,0,1,1
